Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Image Src,Status
the-gullah-geechee-guide-to-harmony,The Gullah Geechee Guide to Harmony,<p>The Gullah Geechee Guide to Harmony — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c2f5f53,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-condiments,KDP Draft — Gullah Geechee Condiments,<p>KDP Draft — Gullah Geechee Condiments — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-29392b9,3.99,1,deny,manual,,active
how-to-build-simplicity,How to Build Simplicity,<p>How to Build Simplicity — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-f591d24,3.99,1,deny,manual,,active
how-to-network-like-a-pro,How to Network Like a Pro,<p>How to Network Like a Pro — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-6cdcbeb,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-rice-pudding,KDP Draft — How to Make Rice Pudding,<p>KDP Draft — How to Make Rice Pudding — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3055cb3,3.99,1,deny,manual,,active
how-to-build-customer-loyalty,How to Build Customer Loyalty,<p>How to Build Customer Loyalty — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-9966c9f,3.99,1,deny,manual,,active
how-to-build-resilience-in-tough-times,How to Build Resilience in Tough Times,<p>How to Build Resilience in Tough Times — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-90bee1c,3.99,1,deny,manual,,active
how-to-master-linkedin-for-business,How to Master LinkedIn for Business,<p>How to Master LinkedIn for Business — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-0e188f7,3.99,1,deny,manual,,active
kdp-draft-—-how-to-practice-self-compassion,KDP Draft — How to Practice Self-Compassion,<p>KDP Draft — How to Practice Self-Compassion — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-f060edd,3.99,1,deny,manual,,active
how-to-cook-gullah-vegetables,How to Cook Gullah Vegetables,<p>How to Cook Gullah Vegetables — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e5ad23a,3.99,1,deny,manual,,active
how-to-make-benne-wafers,How to Make Benne Wafers,<p>How to Make Benne Wafers — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-d79ec39,3.99,1,deny,manual,,active
how-to-make-boiled-peanuts,How to Make Boiled Peanuts,<p>How to Make Boiled Peanuts — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a48f771,3.99,1,deny,manual,,active
how-to-create-a-brand-style-guide,How to Create a Brand Style Guide,<p>How to Create a Brand Style Guide — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-0f5d5ad,3.99,1,deny,manual,,active
how-to-overcome-imposter-syndrome,How to Overcome Imposter Syndrome,<p>How to Overcome Imposter Syndrome — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-480f583,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-a-personal-brand,KDP Draft — How to Build a Personal Brand,<p>KDP Draft — How to Build a Personal Brand — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-383a25a,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-pickled-shrimp,KDP Draft — How to Make Pickled Shrimp,<p>KDP Draft — How to Make Pickled Shrimp — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-a7fce59,3.99,1,deny,manual,,active
kdp-draft-—-how-to-fry-the-perfect-fish,KDP Draft — How to Fry the Perfect Fish,<p>KDP Draft — How to Fry the Perfect Fish — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-9e9ffa7,3.99,1,deny,manual,,active
kdp-draft-—-how-to-manage-business-finances,KDP Draft — How to Manage Business Finances,<p>KDP Draft — How to Manage Business Finances — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2cf86a7,3.99,1,deny,manual,,active
how-to-manage-anxiety-naturally,How to Manage Anxiety Naturally,<p>How to Manage Anxiety Naturally — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-627ad61,3.99,1,deny,manual,,active
kdp-draft-—-how-to-prepare-gullah-side-dishes,KDP Draft — How to Prepare Gullah Side Dishes,<p>KDP Draft — How to Prepare Gullah Side Dishes — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-8fa9ff7,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-gullah-breads,KDP Draft — How to Make Gullah Breads,<p>KDP Draft — How to Make Gullah Breads — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-8b66563,3.99,1,deny,manual,,active
how-to-cook-benne-chicken,How to Cook Benne Chicken,<p>How to Cook Benne Chicken — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-102fc1a,3.99,1,deny,manual,,active
how-to-build-customer-loyalty,How to Build Customer Loyalty,<p>How to Build Customer Loyalty — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c15ef88,3.99,1,deny,manual,,active
how-to-cook-gullah-seafood,How to Cook Gullah Seafood,<p>How to Cook Gullah Seafood — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-6d3a2a4,3.99,1,deny,manual,,active
how-to-build-a-personal-brand,How to Build a Personal Brand,<p>How to Build a Personal Brand — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-6d5306a,3.99,1,deny,manual,,active
how-to-cultivate-daily-gratitude,How to Cultivate Daily Gratitude,<p>How to Cultivate Daily Gratitude — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3de2765,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-a-website-on-a-budget,KDP Draft — How to Build a Website on a Budget,<p>KDP Draft — How to Build a Website on a Budget — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-bb20d2d,3.99,1,deny,manual,,active
kdp-draft-—-how-to-find-inner-peace,KDP Draft — How to Find Inner Peace,<p>KDP Draft — How to Find Inner Peace — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e8374ad,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-condiments,KDP Draft — Gullah Geechee Condiments,<p>KDP Draft — Gullah Geechee Condiments — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e1845c6,3.99,1,deny,manual,,active
kdp-draft-—-how-to-negotiate-better-deals,KDP Draft — How to Negotiate Better Deals,<p>KDP Draft — How to Negotiate Better Deals — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-5128f17,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cook-with-seasonal-lowcountry-ingredients,KDP Draft — How to Cook with Seasonal Lowcountry Ingredients,<p>KDP Draft — How to Cook with Seasonal Lowcountry Ingredients — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2a26cb6,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-a-remote-team,KDP Draft — How to Build a Remote Team,<p>KDP Draft — How to Build a Remote Team — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-ba60dca,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-pickled-shrimp,KDP Draft — How to Make Pickled Shrimp,<p>KDP Draft — How to Make Pickled Shrimp — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-088a28f,3.99,1,deny,manual,,active
kdp-draft-—-how-to-make-gullah-potato-salad,KDP Draft — How to Make Gullah Potato Salad,<p>KDP Draft — How to Make Gullah Potato Salad — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-bbfc6e9,3.99,1,deny,manual,,active
how-to-cook-gullah-cabbage,How to Cook Gullah Cabbage,<p>How to Cook Gullah Cabbage — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2a83538,3.99,1,deny,manual,,active
how-to-cook-benne-chicken,How to Cook Benne Chicken,<p>How to Cook Benne Chicken — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-dfb382d,3.99,1,deny,manual,,active
the-gullah-geechee-guide-to-harmony,The Gullah Geechee Guide to Harmony,<p>The Gullah Geechee Guide to Harmony — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3cf4a95,3.99,1,deny,manual,,active
how-to-stop-people-pleasing,How to Stop People-Pleasing,<p>How to Stop People-Pleasing — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-709f130,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-strategic-partnerships,KDP Draft — How to Build Strategic Partnerships,<p>KDP Draft — How to Build Strategic Partnerships — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-80fb28b,3.99,1,deny,manual,,active
kdp-draft-—-how-to-bake-gullah-desserts,KDP Draft — How to Bake Gullah Desserts,<p>KDP Draft — How to Bake Gullah Desserts — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-d9f8eba,3.99,1,deny,manual,,active
kdp-draft-—-gullah-geechee-camp-cooking,KDP Draft — Gullah Geechee Camp Cooking,<p>KDP Draft — Gullah Geechee Camp Cooking — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-06ef66c,3.99,1,deny,manual,,active
how-to-make-hoppin-john-for-new-years,How to Make Hoppin' John for New Year's,<p>How to Make Hoppin' John for New Year's — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-cc3a18d,3.99,1,deny,manual,,active
kdp-draft-—-how-to-create-a-marketing-funnel,KDP Draft — How to Create a Marketing Funnel,<p>KDP Draft — How to Create a Marketing Funnel — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2cf12fd,3.99,1,deny,manual,,active
kdp-draft-—-how-to-price-your-products-or-services,KDP Draft — How to Price Your Products or Services,<p>KDP Draft — How to Price Your Products or Services — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2a8bf0b,3.99,1,deny,manual,,active
kdp-draft-—-how-to-use-ai-in-your-business,KDP Draft — How to Use AI in Your Business,<p>KDP Draft — How to Use AI in Your Business — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-af61f32,3.99,1,deny,manual,,active
how-to-write-copy-that-sells,How to Write Copy That Sells,<p>How to Write Copy That Sells — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-ca801ee,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cook-gullah-seafood,KDP Draft — How to Cook Gullah Seafood,<p>KDP Draft — How to Cook Gullah Seafood — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-46fd2a8,3.99,1,deny,manual,,active
how-to-master-email-marketing,How to Master Email Marketing,<p>How to Master Email Marketing — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-979a115,3.99,1,deny,manual,,active
kdp-draft-—-how-to-live-with-intention,KDP Draft — How to Live with Intention,<p>KDP Draft — How to Live with Intention — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-21dc072,3.99,1,deny,manual,,active
kdp-draft-—-how-to-embrace-your-authentic-self,KDP Draft — How to Embrace Your Authentic Self,<p>KDP Draft — How to Embrace Your Authentic Self — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-078e666,3.99,1,deny,manual,,active
gullah-geechee-camp-cooking,Gullah Geechee Camp Cooking,<p>Gullah Geechee Camp Cooking — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-9f0e5b7,3.99,1,deny,manual,,active
gullah-geechee-biz-tv-spot,Gullah Geechee Biz TV Spot,<p>Gullah Geechee Biz TV Spot — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-408f67a,3.99,1,deny,manual,,active
how-to-create-a-referral-program,How to Create a Referral Program,<p>How to Create a Referral Program — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-e6b0252,3.99,1,deny,manual,,active
kdp-draft-—-how-to-build-healthy-relationships,KDP Draft — How to Build Healthy Relationships,<p>KDP Draft — How to Build Healthy Relationships — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c3d625b,3.99,1,deny,manual,,active
how-to-overcome-fear-of-failure,How to Overcome Fear of Failure,<p>How to Overcome Fear of Failure — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-3225af5,3.99,1,deny,manual,,active
how-to-practice-radical-self-care,How to Practice Radical Self-Care,<p>How to Practice Radical Self-Care — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-b0217e9,3.99,1,deny,manual,,active
kdp-draft-—-how-to-cook-gullah-vegetables,KDP Draft — How to Cook Gullah Vegetables,<p>KDP Draft — How to Cook Gullah Vegetables — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-baa9e1d,3.99,1,deny,manual,,active
kdp-draft-—-how-to-navigate-life-transitions,KDP Draft — How to Navigate Life Transitions,<p>KDP Draft — How to Navigate Life Transitions — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-b043218,3.99,1,deny,manual,,active
how-to-master-public-speaking,How to Master Public Speaking,<p>How to Master Public Speaking — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-71bc8ee,3.99,1,deny,manual,,active
gullah-geechee-camp-cooking,Gullah Geechee Camp Cooking,<p>Gullah Geechee Camp Cooking — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-93d3212,3.99,1,deny,manual,,active
how-to-cook-collard-greens-the-right-way,How to Cook Collard Greens the Right Way,<p>How to Cook Collard Greens the Right Way — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2d11575,3.99,1,deny,manual,,active
kdp-draft-—-how-to-write-a-winning-grant-proposal,KDP Draft — How to Write a Winning Grant Proposal,<p>KDP Draft — How to Write a Winning Grant Proposal — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-c1d5d83,3.99,1,deny,manual,,active
how-to-make-gullah-potato-salad,How to Make Gullah Potato Salad,<p>How to Make Gullah Potato Salad — A Gullah Geechee publication by Darryl E. Brown</p>,Gullah Geechee Biz,Book,"Gullah Geechee, Book, Books",TRUE,Format,eBook,ggb-manifest-2bbb48b,3.99,1,deny,manual,,active
